Date,Code,GroupLabel,Probability,Target,Grouping
2025-07-09,36590,Unknown,0.2385229540918164,0,sector
2025-07-09,63610,Unknown,0.2385229540918164,1,sector
2025-07-09,72050,Unknown,0.2385229540918164,0,sector
2025-07-10,72610,Unknown,0.21615720524017468,1,sector
2025-07-10,24320,Unknown,0.19664967225054625,0,sector
2025-07-10,45060,Unknown,0.19664967225054625,1,sector
2025-07-11,87950,Unknown,0.22258064516129034,1,sector
2025-07-11,18030,Unknown,0.21615720524017468,1,sector
2025-07-11,30920,Unknown,0.21615720524017468,0,sector
2025-07-14,87950,Unknown,0.22258064516129034,1,sector
2025-07-14,45060,Unknown,0.21615720524017468,0,sector
2025-07-14,45680,Unknown,0.21615720524017468,1,sector
2025-07-15,18020,Unknown,0.2385229540918164,0,sector
2025-07-15,30860,Unknown,0.2385229540918164,0,sector
2025-07-15,30990,Unknown,0.2385229540918164,0,sector
2025-07-16,87950,Unknown,0.2358974358974359,0,sector
2025-07-16,30990,Unknown,0.22258064516129034,1,sector
2025-07-16,45060,Unknown,0.22258064516129034,1,sector
2025-07-17,40040,Unknown,0.2593856655290102,0,sector
2025-07-17,58020,Unknown,0.2593856655290102,0,sector
2025-07-17,63610,Unknown,0.25365853658536586,1,sector
2025-07-18,45070,Unknown,0.22258064516129034,0,sector
2025-07-18,18120,Unknown,0.21615720524017468,1,sector
2025-07-18,77350,Unknown,0.21615720524017468,0,sector
2025-07-22,18120,Unknown,0.2593856655290102,0,sector
2025-07-22,30860,Unknown,0.2593856655290102,1,sector
2025-07-22,34020,Unknown,0.25365853658536586,1,sector
2025-07-23,51010,Unknown,0.3333333333333333,1,sector
2025-07-23,24320,Unknown,0.31496062992125984,0,sector
2025-07-23,69520,Unknown,0.31496062992125984,0,sector
2025-07-24,25010,Unknown,0.22258064516129034,0,sector
2025-07-24,51010,Unknown,0.22258064516129034,0,sector
2025-07-24,65260,Unknown,0.22258064516129034,0,sector
2025-07-25,43240,Unknown,0.2385229540918164,0,sector
2025-07-25,45060,Unknown,0.2385229540918164,0,sector
2025-07-25,49110,Unknown,0.2385229540918164,1,sector
2025-07-28,65260,Unknown,0.21615720524017468,0,sector
2025-07-28,18030,Unknown,0.19664967225054625,1,sector
2025-07-28,40430,Unknown,0.19664967225054625,0,sector
2025-07-29,18020,Unknown,0.19664967225054625,1,sector
2025-07-29,51010,Unknown,0.19664967225054625,0,sector
2025-07-29,72020,Unknown,0.19664967225054625,0,sector
2025-07-30,18010,Unknown,0.19664967225054625,1,sector
2025-07-30,18120,Unknown,0.19664967225054625,1,sector
2025-07-30,43070,Unknown,0.19664967225054625,0,sector
2025-07-31,94320,Unknown,0.22258064516129034,1,sector
2025-07-31,18030,Unknown,0.21615720524017468,1,sector
2025-07-31,71860,Unknown,0.21615720524017468,1,sector
2025-08-01,13330,Unknown,0.18435155412647375,0,sector
2025-08-01,18020,Unknown,0.18435155412647375,0,sector
2025-08-01,18030,Unknown,0.18435155412647375,0,sector
2025-08-04,40430,Unknown,0.19664967225054625,0,sector
2025-08-04,45190,Unknown,0.19664967225054625,0,sector
2025-08-04,45680,Unknown,0.19664967225054625,0,sector
2025-08-05,22820,Unknown,0.21615720524017468,0,sector
2025-08-05,97660,Unknown,0.21615720524017468,1,sector
2025-08-05,58030,Unknown,0.20689655172413793,1,sector
2025-08-06,30990,Unknown,0.2358974358974359,1,sector
2025-08-06,36590,Unknown,0.2358974358974359,1,sector
2025-08-06,72010,Unknown,0.2358974358974359,0,sector
2025-08-07,25010,Unknown,0.19664967225054625,0,sector
2025-08-07,56310,Unknown,0.19664967225054625,0,sector
2025-08-07,65320,Unknown,0.19664967225054625,0,sector
2025-08-08,36590,Unknown,0.2385229540918164,1,sector
2025-08-08,52140,Unknown,0.2385229540918164,1,sector
2025-08-08,53330,Unknown,0.2385229540918164,1,sector
2025-08-12,95010,Unknown,0.27459954233409606,1,sector
2025-08-12,36590,Unknown,0.2593856655290102,0,sector
2025-08-12,45030,Unknown,0.2593856655290102,0,sector
2025-08-13,69760,Unknown,0.21615720524017468,0,sector
2025-08-13,74530,Unknown,0.21615720524017468,0,sector
2025-08-13,95010,Unknown,0.21615720524017468,1,sector
2025-08-14,94320,Unknown,0.2358974358974359,0,sector
2025-08-14,45230,Unknown,0.21615720524017468,1,sector
2025-08-14,95010,Unknown,0.21615720524017468,1,sector
2025-08-15,95010,Unknown,0.2385229540918164,0,sector
2025-08-15,40610,Unknown,0.2358974358974359,0,sector
2025-08-15,56310,Unknown,0.2358974358974359,0,sector
2025-08-18,36590,Unknown,0.22258064516129034,0,sector
2025-08-18,95010,Unknown,0.21615720524017468,1,sector
2025-08-18,95020,Unknown,0.21615720524017468,1,sector
2025-08-19,88040,Unknown,0.21615720524017468,0,sector
2025-08-19,95010,Unknown,0.21615720524017468,0,sector
2025-08-19,25030,Unknown,0.19664967225054625,1,sector
2025-08-20,22820,Unknown,0.22258064516129034,0,sector
2025-08-20,95010,Unknown,0.22258064516129034,1,sector
2025-08-20,13320,Unknown,0.19664967225054625,0,sector
2025-08-21,40210,Unknown,0.19664967225054625,0,sector
2025-08-21,95010,Unknown,0.19664967225054625,1,sector
2025-08-21,30860,Unknown,0.18435155412647375,1,sector
2025-08-22,18010,Unknown,0.19664967225054625,0,sector
2025-08-22,18030,Unknown,0.19664967225054625,0,sector
2025-08-22,18120,Unknown,0.19664967225054625,0,sector
2025-08-25,17210,Unknown,0.19664967225054625,0,sector
2025-08-25,34070,Unknown,0.19664967225054625,0,sector
2025-08-25,34360,Unknown,0.19664967225054625,0,sector
2025-08-26,43850,Unknown,0.22258064516129034,0,sector
2025-08-26,34020,Unknown,0.19664967225054625,0,sector
2025-08-26,34360,Unknown,0.19664967225054625,0,sector
2025-08-27,43850,Unknown,0.19664967225054625,0,sector
2025-08-27,46610,Unknown,0.19664967225054625,1,sector
2025-08-27,67530,Unknown,0.19664967225054625,1,sector
2025-08-28,40050,Unknown,0.2385229540918164,0,sector
2025-08-28,95010,Unknown,0.2385229540918164,0,sector
2025-08-28,58020,Unknown,0.2358974358974359,1,sector
2025-08-29,22820,Unknown,0.2358974358974359,1,sector
2025-08-29,40430,Unknown,0.2358974358974359,0,sector
2025-08-29,68410,Unknown,0.2358974358974359,0,sector
2025-09-01,16050,Unknown,0.2385229540918164,1,sector
2025-09-01,22820,Unknown,0.2385229540918164,0,sector
2025-09-01,24320,Unknown,0.2385229540918164,0,sector
2025-09-02,90090,Unknown,0.25365853658536586,0,sector
2025-09-02,18030,Unknown,0.2385229540918164,0,sector
2025-09-02,25010,Unknown,0.2385229540918164,0,sector
2025-09-03,34360,Unknown,0.2385229540918164,0,sector
2025-09-03,64720,Unknown,0.2358974358974359,1,sector
2025-09-03,72110,Unknown,0.2358974358974359,0,sector
2025-09-04,13320,Unknown,0.2385229540918164,0,sector
2025-09-04,18120,Unknown,0.2385229540918164,0,sector
2025-09-04,45060,Unknown,0.2385229540918164,1,sector
2025-09-05,19630,Unknown,0.2385229540918164,0,sector
2025-09-05,40040,Unknown,0.2385229540918164,1,sector
2025-09-05,45060,Unknown,0.2385229540918164,0,sector
2025-09-08,13330,Unknown,0.2385229540918164,0,sector
2025-09-08,19250,Unknown,0.2385229540918164,0,sector
2025-09-08,24130,Unknown,0.2385229540918164,0,sector
2025-09-09,46890,Unknown,0.2385229540918164,0,sector
2025-09-09,25010,Unknown,0.2358974358974359,0,sector
2025-09-09,40430,Unknown,0.2358974358974359,0,sector
2025-09-10,47550,Unknown,0.2385229540918164,0,sector
2025-09-10,28020,Unknown,0.2358974358974359,0,sector
2025-09-10,30920,Unknown,0.2358974358974359,0,sector
2025-09-11,24130,Unknown,0.2385229540918164,0,sector
2025-09-11,57130,Unknown,0.2385229540918164,1,sector
2025-09-11,74530,Unknown,0.2385229540918164,0,sector
2025-09-12,24320,Unknown,0.2358974358974359,1,sector
2025-09-12,40050,Unknown,0.2358974358974359,0,sector
2025-09-12,43240,Unknown,0.2358974358974359,1,sector
2025-09-16,13330,Unknown,0.2385229540918164,0,sector
2025-09-16,43240,Unknown,0.2385229540918164,0,sector
2025-09-16,46610,Unknown,0.2385229540918164,0,sector
2025-09-17,24130,Unknown,0.2385229540918164,0,sector
2025-09-17,43850,Unknown,0.2385229540918164,0,sector
2025-09-17,72010,Unknown,0.2385229540918164,0,sector
2025-09-18,30990,Unknown,0.2385229540918164,0,sector
2025-09-18,40040,Unknown,0.2385229540918164,0,sector
2025-09-18,34360,Unknown,0.2358974358974359,0,sector
2025-09-19,72010,Unknown,0.2385229540918164,0,sector
2025-09-19,47550,Unknown,0.2358974358974359,0,sector
2025-09-19,72110,Unknown,0.2358974358974359,0,sector
2025-09-22,66450,Unknown,0.27459954233409606,0,sector
2025-09-22,82330,Unknown,0.25365853658536586,0,sector
2025-09-22,30990,Unknown,0.2385229540918164,0,sector
2025-09-24,16050,Unknown,0.2385229540918164,0,sector
2025-09-24,70120,Unknown,0.2385229540918164,0,sector
2025-09-24,96020,Unknown,0.2385229540918164,0,sector
2025-09-25,57110,Unknown,0.2385229540918164,0,sector
2025-09-25,57130,Unknown,0.2385229540918164,0,sector
2025-09-25,67230,Unknown,0.2385229540918164,0,sector
2025-09-26,22820,Unknown,0.2358974358974359,0,sector
2025-09-26,32890,Unknown,0.2358974358974359,0,sector
2025-09-26,50190,Unknown,0.2358974358974359,0,sector
2025-09-29,58030,Unknown,0.2358974358974359,0,sector
2025-09-29,63020,Unknown,0.2358974358974359,0,sector
2025-09-29,70120,Unknown,0.2358974358974359,0,sector
2025-09-30,58310,Unknown,0.2358974358974359,0,sector
2025-09-30,62730,Unknown,0.2358974358974359,0,sector
2025-09-30,63610,Unknown,0.2358974358974359,0,sector
2025-10-01,45190,Unknown,0.2385229540918164,1,sector
2025-10-01,82330,Unknown,0.2385229540918164,1,sector
2025-10-01,41510,Unknown,0.2358974358974359,1,sector
2025-10-02,63610,Unknown,0.2385229540918164,1,sector
2025-10-02,77350,Unknown,0.2385229540918164,0,sector
2025-10-02,40040,Unknown,0.2358974358974359,1,sector
2025-10-03,36590,Unknown,0.2385229540918164,1,sector
2025-10-03,40630,Unknown,0.2385229540918164,1,sector
2025-10-03,43850,Unknown,0.2385229540918164,0,sector
2025-10-06,65320,Unknown,0.25365853658536586,0,sector
2025-10-06,18010,Unknown,0.2385229540918164,0,sector
2025-10-06,18120,Unknown,0.2385229540918164,0,sector
2025-10-07,72010,Unknown,0.2385229540918164,0,sector
2025-10-07,45190,Unknown,0.2358974358974359,0,sector
2025-10-07,51010,Unknown,0.2358974358974359,0,sector
2025-10-08,63610,Unknown,0.2385229540918164,1,sector
2025-10-08,65030,Unknown,0.2385229540918164,0,sector
2025-10-08,86970,Unknown,0.2385229540918164,0,sector
2025-10-09,62730,Unknown,0.2385229540918164,0,sector
2025-10-09,63610,Unknown,0.2385229540918164,0,sector
2025-10-09,66740,Unknown,0.2385229540918164,0,sector
2025-10-10,45190,Unknown,0.2385229540918164,0,sector
2025-10-10,46610,Unknown,0.22258064516129034,0,sector
2025-10-10,66740,Unknown,0.22258064516129034,0,sector
2025-10-14,25010,Unknown,0.2358974358974359,1,sector
2025-10-14,46610,Unknown,0.2358974358974359,0,sector
2025-10-14,74530,Unknown,0.2358974358974359,0,sector
2025-10-15,63020,Unknown,0.25365853658536586,0,sector
2025-10-15,47550,Unknown,0.2385229540918164,0,sector
2025-10-15,58020,Unknown,0.2385229540918164,1,sector
2025-10-16,49110,Unknown,0.2385229540918164,1,sector
2025-10-16,95030,Unknown,0.2385229540918164,0,sector
2025-10-16,18120,Unknown,0.2358974358974359,0,sector
2025-10-17,94320,Unknown,0.2385229540918164,0,sector
2025-10-17,77410,Unknown,0.2358974358974359,1,sector
2025-10-17,45430,Unknown,0.22258064516129034,1,sector
2025-10-20,71860,Unknown,0.25365853658536586,0,sector
2025-10-20,36590,Unknown,0.2385229540918164,1,sector
2025-10-20,47040,Unknown,0.2385229540918164,1,sector
2025-10-21,24320,Unknown,0.2358974358974359,0,sector
2025-10-21,30920,Unknown,0.2358974358974359,0,sector
2025-10-21,36590,Unknown,0.2358974358974359,0,sector
2025-10-22,18030,Unknown,0.2385229540918164,0,sector
2025-10-22,63010,Unknown,0.2385229540918164,0,sector
2025-10-22,67620,Unknown,0.2385229540918164,0,sector
2025-10-23,63020,Unknown,0.2385229540918164,1,sector
2025-10-23,24320,Unknown,0.2358974358974359,0,sector
2025-10-23,31010,Unknown,0.2358974358974359,0,sector
2025-10-24,67620,Unknown,0.25365853658536586,0,sector
2025-10-24,63260,Unknown,0.2385229540918164,0,sector
2025-10-24,64730,Unknown,0.2385229540918164,0,sector
2025-06-20,36590,Mid,0.22258064516129034,0,liquidity
2025-06-20,43850,High,0.22258064516129034,0,liquidity
2025-06-20,24130,High,0.21615720524017468,0,liquidity
2025-06-23,18030,Low,0.2385229540918164,0,liquidity
2025-06-23,24320,Mid,0.2385229540918164,1,liquidity
2025-06-23,49110,High,0.2385229540918164,1,liquidity
2025-06-24,25010,Low,0.19664967225054625,0,liquidity
2025-06-24,49110,High,0.19664967225054625,0,liquidity
2025-06-24,65030,High,0.19664967225054625,1,liquidity
2025-06-25,24130,High,0.2358974358974359,0,liquidity
2025-06-25,56310,Low,0.2358974358974359,1,liquidity
2025-06-25,65320,Mid,0.2358974358974359,0,liquidity
2025-06-26,24320,Mid,0.25365853658536586,0,liquidity
2025-06-26,24130,High,0.2385229540918164,0,liquidity
2025-06-26,30990,Mid,0.2385229540918164,0,liquidity
2025-06-27,24320,Mid,0.27459954233409606,0,liquidity
2025-06-27,46610,High,0.2593856655290102,1,liquidity
2025-06-27,64790,Mid,0.25365853658536586,1,liquidity
2025-06-30,24130,High,0.2385229540918164,0,liquidity
2025-06-30,46890,Mid,0.2385229540918164,1,liquidity
2025-06-30,64790,Mid,0.2385229540918164,0,liquidity
2025-07-01,56310,Low,0.2358974358974359,0,liquidity
2025-07-01,49020,Low,0.22258064516129034,0,liquidity
2025-07-01,68570,High,0.22258064516129034,0,liquidity
2025-07-02,19280,Mid,0.3006993006993007,0,liquidity
2025-07-02,49110,High,0.3006993006993007,1,liquidity
2025-07-02,95310,Mid,0.3006993006993007,0,liquidity
2025-07-03,36590,Mid,0.2358974358974359,0,liquidity
2025-07-03,49110,High,0.2358974358974359,0,liquidity
2025-07-03,64720,Low,0.2358974358974359,0,liquidity
2025-07-04,69760,Mid,0.22258064516129034,0,liquidity
2025-07-04,95310,Mid,0.22258064516129034,0,liquidity
2025-07-04,36590,Mid,0.21615720524017468,0,liquidity
2025-07-07,17210,Low,0.2358974358974359,0,liquidity
2025-07-07,19250,Mid,0.2358974358974359,0,liquidity
2025-07-07,20020,Low,0.2358974358974359,0,liquidity
2025-07-08,50190,Mid,0.2358974358974359,1,liquidity
2025-07-08,63610,Low,0.2358974358974359,0,liquidity
2025-07-08,69520,Low,0.2358974358974359,1,liquidity
2025-07-09,36590,Mid,0.2385229540918164,0,liquidity
2025-07-09,63610,Low,0.2385229540918164,1,liquidity
2025-07-09,72050,Low,0.2385229540918164,0,liquidity
2025-07-10,72610,Mid,0.21615720524017468,1,liquidity
2025-07-10,24320,Mid,0.19664967225054625,0,liquidity
2025-07-10,45060,Low,0.19664967225054625,1,liquidity
2025-07-11,87950,Mid,0.22258064516129034,1,liquidity
2025-07-11,18030,Low,0.21615720524017468,1,liquidity
2025-07-11,30920,Mid,0.21615720524017468,0,liquidity
2025-07-14,87950,Mid,0.22258064516129034,1,liquidity
2025-07-14,45060,Low,0.21615720524017468,0,liquidity
2025-07-14,45680,High,0.21615720524017468,1,liquidity
2025-07-15,18020,Low,0.2385229540918164,0,liquidity
2025-07-15,30860,Low,0.2385229540918164,0,liquidity
2025-07-15,30990,Mid,0.2385229540918164,0,liquidity
2025-07-16,87950,Mid,0.2358974358974359,0,liquidity
2025-07-16,30990,Mid,0.22258064516129034,1,liquidity
2025-07-16,45060,Low,0.22258064516129034,1,liquidity
2025-07-17,40040,Mid,0.2593856655290102,0,liquidity
2025-07-17,58020,Mid,0.2593856655290102,0,liquidity
2025-07-17,63610,Low,0.25365853658536586,1,liquidity
2025-07-18,45070,Mid,0.22258064516129034,0,liquidity
2025-07-18,18120,Mid,0.21615720524017468,1,liquidity
2025-07-18,77350,High,0.21615720524017468,0,liquidity
2025-07-22,18120,Mid,0.2593856655290102,0,liquidity
2025-07-22,30860,Low,0.2593856655290102,1,liquidity
2025-07-22,34020,Mid,0.25365853658536586,1,liquidity
2025-07-23,51010,Low,0.3333333333333333,1,liquidity
2025-07-23,24320,Mid,0.31496062992125984,0,liquidity
2025-07-23,69520,Low,0.31496062992125984,0,liquidity
2025-07-24,25010,Low,0.22258064516129034,0,liquidity
2025-07-24,51010,Low,0.22258064516129034,0,liquidity
2025-07-24,65260,High,0.22258064516129034,0,liquidity
2025-07-25,43240,Mid,0.2385229540918164,0,liquidity
2025-07-25,45060,Low,0.2385229540918164,0,liquidity
2025-07-25,49110,High,0.2385229540918164,1,liquidity
2025-07-28,65260,High,0.21615720524017468,0,liquidity
2025-07-28,18030,Low,0.19664967225054625,1,liquidity
2025-07-28,40430,Low,0.19664967225054625,0,liquidity
2025-07-29,18020,Low,0.19664967225054625,1,liquidity
2025-07-29,51010,Low,0.19664967225054625,0,liquidity
2025-07-29,72020,Mid,0.19664967225054625,0,liquidity
2025-07-30,18010,Mid,0.19664967225054625,1,liquidity
2025-07-30,18120,Mid,0.19664967225054625,1,liquidity
2025-07-30,43070,Mid,0.19664967225054625,0,liquidity
2025-07-31,94320,High,0.22258064516129034,1,liquidity
2025-07-31,18030,Low,0.21615720524017468,1,liquidity
2025-07-31,71860,Low,0.21615720524017468,1,liquidity
2025-08-01,13330,Low,0.18435155412647375,0,liquidity
2025-08-01,18020,Low,0.18435155412647375,0,liquidity
2025-08-01,18030,Low,0.18435155412647375,0,liquidity
2025-08-04,40430,Low,0.19664967225054625,0,liquidity
2025-08-04,45190,High,0.19664967225054625,0,liquidity
2025-08-04,45680,High,0.19664967225054625,0,liquidity
2025-08-05,22820,Low,0.21615720524017468,0,liquidity
2025-08-05,97660,Mid,0.21615720524017468,1,liquidity
2025-08-05,58030,High,0.20689655172413793,1,liquidity
2025-08-06,30990,Mid,0.2358974358974359,1,liquidity
2025-08-06,36590,Mid,0.2358974358974359,1,liquidity
2025-08-06,72010,High,0.2358974358974359,0,liquidity
2025-08-07,25010,Low,0.19664967225054625,0,liquidity
2025-08-07,56310,Low,0.19664967225054625,0,liquidity
2025-08-07,65320,Mid,0.19664967225054625,0,liquidity
2025-08-08,36590,Mid,0.2385229540918164,1,liquidity
2025-08-08,52140,Low,0.2385229540918164,1,liquidity
2025-08-08,53330,Low,0.2385229540918164,1,liquidity
2025-08-12,95010,High,0.27459954233409606,1,liquidity
2025-08-12,36590,Mid,0.2593856655290102,0,liquidity
2025-08-12,45030,High,0.2593856655290102,0,liquidity
2025-08-13,69760,Mid,0.21615720524017468,0,liquidity
2025-08-13,74530,Mid,0.21615720524017468,0,liquidity
2025-08-13,95010,High,0.21615720524017468,1,liquidity
2025-08-14,94320,High,0.2358974358974359,0,liquidity
2025-08-14,45230,High,0.21615720524017468,1,liquidity
2025-08-14,95010,High,0.21615720524017468,1,liquidity
2025-08-15,95010,High,0.2385229540918164,0,liquidity
2025-08-15,40610,Low,0.2358974358974359,0,liquidity
2025-08-15,56310,Low,0.2358974358974359,0,liquidity
2025-08-18,36590,Mid,0.22258064516129034,0,liquidity
2025-08-18,95010,High,0.21615720524017468,1,liquidity
2025-08-18,95020,Low,0.21615720524017468,1,liquidity
2025-08-19,88040,Low,0.21615720524017468,0,liquidity
2025-08-19,95010,High,0.21615720524017468,0,liquidity
2025-08-19,25030,Mid,0.19664967225054625,1,liquidity
2025-08-20,22820,Low,0.22258064516129034,0,liquidity
2025-08-20,95010,High,0.22258064516129034,1,liquidity
2025-08-20,13320,Low,0.19664967225054625,0,liquidity
2025-08-21,40210,Low,0.19664967225054625,0,liquidity
2025-08-21,95010,High,0.19664967225054625,1,liquidity
2025-08-21,30860,Low,0.18435155412647375,1,liquidity
2025-08-22,18010,Mid,0.19664967225054625,0,liquidity
2025-08-22,18030,Low,0.19664967225054625,0,liquidity
2025-08-22,18120,Mid,0.19664967225054625,0,liquidity
2025-08-25,17210,Low,0.19664967225054625,0,liquidity
2025-08-25,34070,Mid,0.19664967225054625,0,liquidity
2025-08-25,34360,High,0.19664967225054625,0,liquidity
2025-08-26,43850,High,0.22258064516129034,0,liquidity
2025-08-26,34020,Mid,0.19664967225054625,0,liquidity
2025-08-26,34360,High,0.19664967225054625,0,liquidity
2025-08-27,43850,High,0.19664967225054625,0,liquidity
2025-08-27,46610,High,0.19664967225054625,1,liquidity
2025-08-27,67530,Mid,0.19664967225054625,1,liquidity
2025-08-28,40050,Mid,0.2385229540918164,0,liquidity
2025-08-28,95010,High,0.2385229540918164,0,liquidity
2025-08-28,58020,Mid,0.2358974358974359,1,liquidity
2025-08-29,22820,Low,0.2358974358974359,1,liquidity
2025-08-29,40430,Low,0.2358974358974359,0,liquidity
2025-08-29,68410,Low,0.2358974358974359,0,liquidity
2025-09-01,16050,High,0.2385229540918164,1,liquidity
2025-09-01,22820,Low,0.2385229540918164,0,liquidity
2025-09-01,24320,Mid,0.2385229540918164,0,liquidity
2025-09-02,90090,Low,0.25365853658536586,0,liquidity
2025-09-02,18030,Low,0.2385229540918164,0,liquidity
2025-09-02,25010,Low,0.2385229540918164,0,liquidity
2025-09-03,34360,High,0.2385229540918164,0,liquidity
2025-09-03,64720,Low,0.2358974358974359,1,liquidity
2025-09-03,72110,Mid,0.2358974358974359,0,liquidity
2025-09-04,13320,Low,0.2385229540918164,0,liquidity
2025-09-04,18120,Mid,0.2385229540918164,0,liquidity
2025-09-04,45060,Low,0.2385229540918164,1,liquidity
2025-09-05,19630,Low,0.2385229540918164,0,liquidity
2025-09-05,40040,Mid,0.2385229540918164,1,liquidity
2025-09-05,45060,Low,0.2385229540918164,0,liquidity
2025-09-08,13330,Low,0.2385229540918164,0,liquidity
2025-09-08,19250,Mid,0.2385229540918164,0,liquidity
2025-09-08,24130,High,0.2385229540918164,0,liquidity
2025-09-09,46890,Mid,0.2385229540918164,0,liquidity
2025-09-09,25010,Low,0.2358974358974359,0,liquidity
2025-09-09,40430,Low,0.2358974358974359,0,liquidity
2025-09-10,47550,High,0.2385229540918164,0,liquidity
2025-09-10,28020,Mid,0.2358974358974359,0,liquidity
2025-09-10,30920,Mid,0.2358974358974359,0,liquidity
2025-09-11,24130,High,0.2385229540918164,0,liquidity
2025-09-11,57130,Mid,0.2385229540918164,1,liquidity
2025-09-11,74530,Mid,0.2385229540918164,0,liquidity
2025-09-12,24320,Mid,0.2358974358974359,1,liquidity
2025-09-12,40050,Mid,0.2358974358974359,0,liquidity
2025-09-12,43240,Mid,0.2358974358974359,1,liquidity
2025-09-16,13330,Low,0.2385229540918164,0,liquidity
2025-09-16,43240,Mid,0.2385229540918164,0,liquidity
2025-09-16,46610,High,0.2385229540918164,0,liquidity
2025-09-17,24130,High,0.2385229540918164,0,liquidity
2025-09-17,43850,High,0.2385229540918164,0,liquidity
2025-09-17,72010,High,0.2385229540918164,0,liquidity
2025-09-18,30990,Mid,0.2385229540918164,0,liquidity
2025-09-18,40040,Mid,0.2385229540918164,0,liquidity
2025-09-18,34360,High,0.2358974358974359,0,liquidity
2025-09-19,72010,High,0.2385229540918164,0,liquidity
2025-09-19,47550,High,0.2358974358974359,0,liquidity
2025-09-19,72110,Mid,0.2358974358974359,0,liquidity
2025-09-22,66450,Mid,0.27459954233409606,0,liquidity
2025-09-22,82330,Low,0.25365853658536586,0,liquidity
2025-09-22,30990,Mid,0.2385229540918164,0,liquidity
2025-09-24,16050,High,0.2385229540918164,0,liquidity
2025-09-24,70120,High,0.2385229540918164,0,liquidity
2025-09-24,96020,Low,0.2385229540918164,0,liquidity
2025-09-25,57110,Low,0.2385229540918164,0,liquidity
2025-09-25,57130,Mid,0.2385229540918164,0,liquidity
2025-09-25,67230,High,0.2385229540918164,0,liquidity
2025-09-26,22820,Low,0.2358974358974359,0,liquidity
2025-09-26,32890,Low,0.2358974358974359,0,liquidity
2025-09-26,50190,Mid,0.2358974358974359,0,liquidity
2025-09-29,58030,High,0.2358974358974359,0,liquidity
2025-09-29,63020,Low,0.2358974358974359,0,liquidity
2025-09-29,70120,High,0.2358974358974359,0,liquidity
2025-09-30,58310,Low,0.2358974358974359,0,liquidity
2025-09-30,62730,High,0.2358974358974359,0,liquidity
2025-09-30,63610,Low,0.2358974358974359,0,liquidity
2025-10-01,45190,High,0.2385229540918164,1,liquidity
2025-10-01,82330,Low,0.2385229540918164,1,liquidity
2025-10-01,41510,Low,0.2358974358974359,1,liquidity
2025-10-02,63610,Low,0.2385229540918164,1,liquidity
2025-10-02,77350,High,0.2385229540918164,0,liquidity
2025-10-02,40040,Mid,0.2358974358974359,1,liquidity
2025-10-03,36590,Mid,0.2385229540918164,1,liquidity
2025-10-03,40630,High,0.2385229540918164,1,liquidity
2025-10-03,43850,High,0.2385229540918164,0,liquidity
2025-10-06,65320,Mid,0.25365853658536586,0,liquidity
2025-10-06,18010,Mid,0.2385229540918164,0,liquidity
2025-10-06,18120,Mid,0.2385229540918164,0,liquidity
2025-10-07,72010,High,0.2385229540918164,0,liquidity
2025-10-07,45190,High,0.2358974358974359,0,liquidity
2025-10-07,51010,Low,0.2358974358974359,0,liquidity
